identifier1	identifier2	lemma
old_corpus_spanish-30720-58	old_corpus_spanish-602146-690	especulación
modern_corpus_spanish-213198-469	old_corpus_spanish-687010-738	especulación
modern_corpus_spanish-714520-492	modern_corpus_spanish-742568-882	especulación
modern_corpus_spanish-179186-629	old_corpus_spanish-687010-738	especulación
modern_corpus_spanish-385024-522	modern_corpus_spanish-529700-542	especulación
modern_corpus_spanish-213198-469	modern_corpus_spanish-562050-314	especulación
modern_corpus_spanish-385024-522	old_corpus_spanish-381843-692	especulación
modern_corpus_spanish-213198-469	old_corpus_spanish-633402-342	especulación
modern_corpus_spanish-822606-257	modern_corpus_spanish-893756-406	gracioso
old_corpus_spanish-41955-236	old_corpus_spanish-462539-334	gracioso
old_corpus_spanish-41955-236	old_corpus_spanish-72295-300	gracioso
old_corpus_spanish-72295-300	old_corpus_spanish-80534-479	gracioso
modern_corpus_spanish-833258-279	modern_corpus_spanish-888705-195	gracioso
modern_corpus_spanish-833258-279	old_corpus_spanish-684949-1005	gracioso
modern_corpus_spanish-868714-395	old_corpus_spanish-111254-586	gracioso
modern_corpus_spanish-833258-279	old_corpus_spanish-139610-361	gracioso
old_corpus_spanish-411885-94	old_corpus_spanish-41955-236	gracioso
modern_corpus_spanish-820725-194	modern_corpus_spanish-822606-257	gracioso
modern_corpus_spanish-833258-279	old_corpus_spanish-72295-300	gracioso
modern_corpus_spanish-820766-525	modern_corpus_spanish-868714-395	gracioso
modern_corpus_spanish-893756-406	old_corpus_spanish-462539-334	gracioso
modern_corpus_spanish-776204-301	old_corpus_spanish-128597-354	gracioso
modern_corpus_spanish-833258-279	old_corpus_spanish-128597-354	gracioso
modern_corpus_spanish-759043-176	old_corpus_spanish-479166-549	gracioso
modern_corpus_spanish-827848-248	old_corpus_spanish-377720-256	gracioso
modern_corpus_spanish-771682-137	old_corpus_spanish-462539-334	gracioso
modern_corpus_spanish-820758-121	old_corpus_spanish-266942-303	gracioso
modern_corpus_spanish-820725-194	old_corpus_spanish-377720-256	gracioso
modern_corpus_spanish-811238-357	modern_corpus_spanish-833258-279	gracioso
old_corpus_spanish-135041-297	old_corpus_spanish-266942-303	gracioso
modern_corpus_spanish-804063-241	old_corpus_spanish-684949-1005	gracioso
old_corpus_spanish-135041-297	old_corpus_spanish-139610-361	gracioso
modern_corpus_spanish-804063-241	old_corpus_spanish-504987-78	gracioso
modern_corpus_spanish-804063-241	old_corpus_spanish-360644-727	gracioso
modern_corpus_spanish-804063-241	modern_corpus_spanish-833258-279	gracioso
modern_corpus_spanish-820766-525	old_corpus_spanish-396944-1440	gracioso
modern_corpus_spanish-771682-137	old_corpus_spanish-479166-549	gracioso
old_corpus_spanish-128597-354	old_corpus_spanish-684949-1005	gracioso
modern_corpus_spanish-820725-194	old_corpus_spanish-135041-297	gracioso
old_corpus_spanish-582108-507	old_corpus_spanish-72295-300	gracioso
modern_corpus_spanish-827071-249	old_corpus_spanish-156640-759	gracioso
modern_corpus_spanish-816512-688	modern_corpus_spanish-820766-525	gracioso
modern_corpus_spanish-827848-248	modern_corpus_spanish-888662-298	gracioso
old_corpus_spanish-588977-513	old_corpus_spanish-684949-1005	gracioso
modern_corpus_spanish-816512-688	old_corpus_spanish-360644-727	gracioso
modern_corpus_spanish-816512-688	old_corpus_spanish-377720-256	gracioso
modern_corpus_spanish-816512-688	old_corpus_spanish-411885-94	gracioso
old_corpus_spanish-111254-586	old_corpus_spanish-360644-727	gracioso
modern_corpus_spanish-771682-137	old_corpus_spanish-156640-759	gracioso
old_corpus_spanish-128597-354	old_corpus_spanish-582108-507	gracioso
modern_corpus_spanish-820766-525	modern_corpus_spanish-888705-195	gracioso
modern_corpus_spanish-227366-985	old_corpus_spanish-380091-635	historia
modern_corpus_spanish-227366-985	old_corpus_spanish-534920-534	historia
modern_corpus_spanish-232070-248	old_corpus_spanish-511499-239	historia
old_corpus_spanish-309529-342	old_corpus_spanish-33902-300	historia
modern_corpus_spanish-232070-248	modern_corpus_spanish-544716-198	historia
modern_corpus_spanish-232070-248	modern_corpus_spanish-744119-188	historia
modern_corpus_spanish-855920-132	old_corpus_spanish-102666-339	historia
modern_corpus_spanish-534972-440	old_corpus_spanish-511499-239	historia
modern_corpus_spanish-534972-440	old_corpus_spanish-163124-141	historia
modern_corpus_spanish-232070-248	old_corpus_spanish-292575-398	historia
old_corpus_spanish-292575-398	old_corpus_spanish-686864-806	historia
old_corpus_spanish-292575-398	old_corpus_spanish-511499-239	historia
modern_corpus_spanish-517860-366	modern_corpus_spanish-534972-440	historia
modern_corpus_spanish-517860-366	modern_corpus_spanish-596938-293	historia
modern_corpus_spanish-517860-366	modern_corpus_spanish-855920-132	historia
modern_corpus_spanish-517860-366	old_corpus_spanish-139841-975	historia
old_corpus_spanish-236274-369	old_corpus_spanish-380091-635	historia
old_corpus_spanish-309529-342	old_corpus_spanish-686864-806	historia
modern_corpus_spanish-534972-440	old_corpus_spanish-609460-636	historia
old_corpus_spanish-181998-1039	old_corpus_spanish-371057-380	historia
modern_corpus_spanish-705869-342	old_corpus_spanish-623312-510	historia
modern_corpus_spanish-101846-209	old_corpus_spanish-511499-239	historia
old_corpus_spanish-363748-804	old_corpus_spanish-623312-510	historia
modern_corpus_spanish-807891-109	old_corpus_spanish-82444-720	historia
modern_corpus_spanish-807891-109	old_corpus_spanish-363748-804	historia
old_corpus_spanish-371057-380	old_corpus_spanish-381310-709	historia
old_corpus_spanish-380091-635	old_corpus_spanish-609460-636	historia
old_corpus_spanish-181998-1039	old_corpus_spanish-511499-239	historia
modern_corpus_spanish-753167-590	old_corpus_spanish-309529-342	historia
old_corpus_spanish-102666-339	old_corpus_spanish-381310-709	historia
old_corpus_spanish-102666-339	old_corpus_spanish-534920-534	historia
modern_corpus_spanish-770981-228	old_corpus_spanish-371057-380	historia
modern_corpus_spanish-770981-228	old_corpus_spanish-181998-1039	historia
old_corpus_spanish-163124-141	old_corpus_spanish-82444-720	historia
old_corpus_spanish-163124-141	old_corpus_spanish-609460-636	historia
modern_corpus_spanish-374985-476	modern_corpus_spanish-596938-293	historia
modern_corpus_spanish-374985-476	old_corpus_spanish-381310-709	historia
old_corpus_spanish-534920-534	old_corpus_spanish-609460-636	historia
old_corpus_spanish-534920-534	old_corpus_spanish-623312-510	historia
old_corpus_spanish-139841-975	old_corpus_spanish-381310-709	historia
modern_corpus_spanish-224778-364	modern_corpus_spanish-770981-228	historia
modern_corpus_spanish-224778-364	old_corpus_spanish-139841-975	historia
old_corpus_spanish-139841-975	old_corpus_spanish-181998-1039	historia
modern_corpus_spanish-224778-364	old_corpus_spanish-686864-806	historia
modern_corpus_spanish-502517-514	old_corpus_spanish-139841-975	historia
modern_corpus_spanish-502517-514	old_corpus_spanish-33902-300	historia
modern_corpus_spanish-673346-705	old_corpus_spanish-292575-398	historia
modern_corpus_spanish-744119-188	modern_corpus_spanish-868426-694	historia
modern_corpus_spanish-502517-514	modern_corpus_spanish-807891-109	historia
modern_corpus_spanish-673346-705	old_corpus_spanish-82444-720	historia
modern_corpus_spanish-868426-694	old_corpus_spanish-363748-804	historia
modern_corpus_spanish-868426-694	old_corpus_spanish-511499-239	historia
modern_corpus_spanish-544716-198	modern_corpus_spanish-673346-705	historia
modern_corpus_spanish-744119-188	old_corpus_spanish-623312-510	historia
modern_corpus_spanish-544716-198	old_corpus_spanish-181998-1039	historia
modern_corpus_spanish-544716-198	old_corpus_spanish-380091-635	historia
modern_corpus_spanish-540327-38	old_corpus_spanish-163124-141	historia
modern_corpus_spanish-101846-209	modern_corpus_spanish-673346-705	historia
modern_corpus_spanish-101846-209	modern_corpus_spanish-744119-188	historia
modern_corpus_spanish-544716-198	old_corpus_spanish-102666-339	historia
modern_corpus_spanish-591772-665	old_corpus_spanish-611796-101	historiador
old_corpus_spanish-110436-89	old_corpus_spanish-368133-275	historiador
modern_corpus_spanish-171834-1018	old_corpus_spanish-110436-89	historiador
old_corpus_spanish-112706-1091	old_corpus_spanish-368133-275	historiador
modern_corpus_spanish-171834-1018	old_corpus_spanish-112706-1091	historiador
modern_corpus_spanish-591772-665	modern_corpus_spanish-593965-687	historiador
modern_corpus_spanish-591772-665	old_corpus_spanish-268471-660	historiador
modern_corpus_spanish-591772-665	old_corpus_spanish-458145-299	historiador
modern_corpus_spanish-643128-464	old_corpus_spanish-62168-705	historiador
modern_corpus_spanish-591772-665	old_corpus_spanish-479060-532	historiador
old_corpus_spanish-112706-1091	old_corpus_spanish-648650-1263	historiador
modern_corpus_spanish-171834-1018	old_corpus_spanish-378736-218	historiador
old_corpus_spanish-112706-1091	old_corpus_spanish-458145-299	historiador
modern_corpus_spanish-575299-73	old_corpus_spanish-112689-767	historiador
modern_corpus_spanish-643128-464	old_corpus_spanish-70408-324	historiador
old_corpus_spanish-112706-1091	old_corpus_spanish-268471-660	historiador
old_corpus_spanish-112689-767	old_corpus_spanish-62168-705	historiador
old_corpus_spanish-112689-767	old_corpus_spanish-378736-218	historiador
old_corpus_spanish-112689-767	old_corpus_spanish-368133-275	historiador
old_corpus_spanish-110436-89	old_corpus_spanish-648650-1263	historiador
modern_corpus_spanish-575299-73	old_corpus_spanish-71279-387	historiador
modern_corpus_spanish-575299-73	old_corpus_spanish-623806-548	historiador
modern_corpus_spanish-171834-1018	modern_corpus_spanish-563815-377	historiador
modern_corpus_spanish-171834-1018	modern_corpus_spanish-733096-605	historiador
modern_corpus_spanish-575299-73	old_corpus_spanish-62168-705	historiador
modern_corpus_spanish-575299-73	old_corpus_spanish-611796-101	historiador
modern_corpus_spanish-575299-73	old_corpus_spanish-479879-345	historiador
old_corpus_spanish-112706-1091	old_corpus_spanish-362849-713	historiador
modern_corpus_spanish-575299-73	old_corpus_spanish-112706-1091	historiador
old_corpus_spanish-112706-1091	old_corpus_spanish-268675-703	historiador
modern_corpus_spanish-575299-73	modern_corpus_spanish-636167-521	historiador
modern_corpus_spanish-575299-73	modern_corpus_spanish-632380-363	historiador
modern_corpus_spanish-171834-1018	modern_corpus_spanish-877806-195	historiador
old_corpus_spanish-110436-89	old_corpus_spanish-71279-387	historiador
modern_corpus_spanish-632380-363	old_corpus_spanish-479060-532	historiador
modern_corpus_spanish-643128-464	old_corpus_spanish-479060-532	historiador
modern_corpus_spanish-61017-328	old_corpus_spanish-611796-101	historiador
modern_corpus_spanish-61017-328	old_corpus_spanish-62168-705	historiador
modern_corpus_spanish-61017-328	old_corpus_spanish-71279-387	historiador
modern_corpus_spanish-877806-195	old_corpus_spanish-71279-387	historiador
modern_corpus_spanish-877806-195	old_corpus_spanish-110436-89	historiador
modern_corpus_spanish-623844-367	modern_corpus_spanish-643128-464	historiador
modern_corpus_spanish-623844-367	modern_corpus_spanish-825390-137	historiador
modern_corpus_spanish-623844-367	modern_corpus_spanish-877806-195	historiador
modern_corpus_spanish-623844-367	old_corpus_spanish-378736-218	historiador
modern_corpus_spanish-636167-521	old_corpus_spanish-71279-387	historiador
modern_corpus_spanish-636167-521	old_corpus_spanish-5990-203	historiador
modern_corpus_spanish-868426-325	old_corpus_spanish-71279-387	historiador
modern_corpus_spanish-868426-325	old_corpus_spanish-378736-218	historiador
modern_corpus_spanish-632380-363	modern_corpus_spanish-643128-464	historiador
modern_corpus_spanish-632380-363	modern_corpus_spanish-877806-195	historiador
modern_corpus_spanish-632380-363	old_corpus_spanish-279800-352	historiador
modern_corpus_spanish-632380-363	old_corpus_spanish-378736-218	historiador
modern_corpus_spanish-61017-328	old_corpus_spanish-479879-345	historiador
modern_corpus_spanish-61017-328	modern_corpus_spanish-868426-325	historiador
modern_corpus_spanish-153444-773	old_corpus_spanish-611796-101	historiador
modern_corpus_spanish-153444-773	old_corpus_spanish-5990-203	historiador
modern_corpus_spanish-643128-464	old_corpus_spanish-362849-713	historiador
modern_corpus_spanish-643128-464	old_corpus_spanish-268675-703	historiador
modern_corpus_spanish-593965-687	modern_corpus_spanish-632380-363	historiador
modern_corpus_spanish-643128-464	old_corpus_spanish-268471-660	historiador
modern_corpus_spanish-593965-687	modern_corpus_spanish-733096-605	historiador
modern_corpus_spanish-593965-687	modern_corpus_spanish-868426-325	historiador
modern_corpus_spanish-593965-687	old_corpus_spanish-458145-299	historiador
modern_corpus_spanish-593965-687	old_corpus_spanish-71279-387	historiador
modern_corpus_spanish-643128-464	old_corpus_spanish-5990-203	historiador
modern_corpus_spanish-632380-363	old_corpus_spanish-648650-1263	historiador
modern_corpus_spanish-563815-377	old_corpus_spanish-623806-548	historiador
modern_corpus_spanish-563815-377	old_corpus_spanish-479060-532	historiador
modern_corpus_spanish-563815-377	old_corpus_spanish-368133-275	historiador
modern_corpus_spanish-563815-377	modern_corpus_spanish-724927-159	historiador
modern_corpus_spanish-563815-377	modern_corpus_spanish-671870-131	historiador
modern_corpus_spanish-563815-377	modern_corpus_spanish-593965-687	historiador
modern_corpus_spanish-153444-773	modern_corpus_spanish-563815-377	historiador
modern_corpus_spanish-153444-773	old_corpus_spanish-479879-345	historiador
modern_corpus_spanish-643128-464	old_corpus_spanish-110436-89	historiador
modern_corpus_spanish-523715-435	old_corpus_spanish-479060-532	historiador
old_corpus_spanish-112706-1091	old_corpus_spanish-71279-387	historiador
old_corpus_spanish-62168-705	old_corpus_spanish-623806-548	historiador
old_corpus_spanish-62168-705	old_corpus_spanish-70408-324	historiador
old_corpus_spanish-458145-299	old_corpus_spanish-71279-387	historiador
old_corpus_spanish-362849-713	old_corpus_spanish-378736-218	historiador
old_corpus_spanish-362849-713	old_corpus_spanish-62168-705	historiador
old_corpus_spanish-362849-713	old_corpus_spanish-71279-387	historiador
old_corpus_spanish-378736-218	old_corpus_spanish-611796-101	historiador
old_corpus_spanish-5990-203	old_corpus_spanish-623806-548	historiador
old_corpus_spanish-268471-660	old_corpus_spanish-479879-345	historiador
old_corpus_spanish-479060-532	old_corpus_spanish-71279-387	historiador
old_corpus_spanish-268675-703	old_corpus_spanish-279800-352	historiador
old_corpus_spanish-268675-703	old_corpus_spanish-648650-1263	historiador
old_corpus_spanish-279800-352	old_corpus_spanish-5990-203	historiador
old_corpus_spanish-279800-352	old_corpus_spanish-70408-324	historiador
modern_corpus_spanish-825390-137	old_corpus_spanish-70408-324	historiador
modern_corpus_spanish-825390-137	old_corpus_spanish-479879-345	historiador
old_corpus_spanish-479060-532	old_corpus_spanish-70408-324	historiador
old_corpus_spanish-368133-275	old_corpus_spanish-71279-387	historiador
old_corpus_spanish-368133-275	old_corpus_spanish-648650-1263	historiador
old_corpus_spanish-268675-703	old_corpus_spanish-623806-548	historiador
old_corpus_spanish-479879-345	old_corpus_spanish-648650-1263	historiador
old_corpus_spanish-458145-299	old_corpus_spanish-479879-345	historiador
modern_corpus_spanish-724927-159	old_corpus_spanish-71279-387	historiador
modern_corpus_spanish-500726-205	old_corpus_spanish-378736-218	historiador
modern_corpus_spanish-500726-205	old_corpus_spanish-70408-324	historiador
modern_corpus_spanish-724927-159	old_corpus_spanish-623806-548	historiador
modern_corpus_spanish-523715-435	modern_corpus_spanish-632380-363	historiador
modern_corpus_spanish-724927-159	modern_corpus_spanish-868426-325	historiador
modern_corpus_spanish-671870-131	modern_corpus_spanish-825390-137	historiador
old_corpus_spanish-648650-1263	old_corpus_spanish-71279-387	historiador
modern_corpus_spanish-523715-435	modern_corpus_spanish-868426-325	historiador
modern_corpus_spanish-500726-205	old_corpus_spanish-368133-275	historiador
modern_corpus_spanish-523715-435	old_corpus_spanish-458145-299	historiador
modern_corpus_spanish-733096-605	old_corpus_spanish-71279-387	historiador
modern_corpus_spanish-733096-605	modern_corpus_spanish-825390-137	historiador
